"1","2","3","4","5","6","NA","NA","NA","NA"
"Adventure","Animation","Children",NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Documentary","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Horror","Thriller",NA,NA,NA,NA,NA,NA,NA
"Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Mystery","Thriller",NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Drama",NA,NA,NA,NA,NA,NA,NA
"Adventure","Fantasy",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","War",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Romance","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Mystery",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy","Fantasy","Musical",NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Comedy","Crime",NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children","Comedy","Fantasy",NA,NA,NA,NA,NA,NA
"Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama",NA,NA,NA,NA,NA,NA,NA
"Adventure","Children","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama","Thriller","Western",NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Drama","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Fantasy","Mystery","Romance",NA,NA,NA,NA,NA
"Action","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama","Mystery","Thriller",NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Horror","Mystery",NA,NA,NA,NA,NA,NA
"Action","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children","Fantasy","Sci-Fi",NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children","Comedy",NA,NA,NA,NA,NA,NA,NA
"Animation","Children",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horror",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Comedy","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Horror","Mystery","Thriller",NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Comedy","Fantasy",NA,NA,NA,NA,NA,NA
"Comedy","War",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","War",NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA
"Fantasy","Horror","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Fantasy","Sci-Fi","IMAX",NA,NA,NA,NA,NA
"(no genres listed)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"(no genres listed)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Fantasy","Sci-Fi",NA,NA,NA,NA,NA,NA
"Action","Adventure","Comedy","Sci-Fi",NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Action","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Fantasy","Sci-Fi",NA,NA,NA,NA,NA,NA
"Action","Adventure","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Children","Comedy","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Drama","Fantasy",NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Animation","Children","Comedy",NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Romance","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Animation","Documentary",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Horror","Sci-Fi","Western",NA,NA,NA,NA,NA,NA,NA
"Adventure","Comedy","Mystery","Romance",NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children","Comedy","Fantasy",NA,NA,NA,NA,NA,NA
"Adventure","Children","Comedy","Fantasy",NA,NA,NA,NA,NA,NA
"Animation","Children","Comedy",NA,NA,NA,NA,NA,NA,NA
"Animation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Action",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Drama","War",NA,NA,NA,NA,NA,NA
"Animation","Children","Fantasy","Musical",NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Comedy","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Adventure","Animation","Children","Comedy",NA,NA,NA,NA,NA,NA
"Comedy","Crime","Romance",NA,NA,NA,NA,NA,NA,NA
"Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Comedy","Drama",NA,NA,NA,NA,NA,NA,NA
"Drama","Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Thriller",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA
"Animation","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Western",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Western",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA
"Drama","Mystery","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Horror","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Western",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Musical","Romance",NA,NA,NA,NA,NA,NA
"Horror",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Comedy","Drama",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Children","Comedy","Sci-Fi",NA,NA,NA,NA,NA
"Animation","Children","Comedy",NA,NA,NA,NA,NA,NA,NA
"Comedy","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Comedy","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure",NA,NA,NA,NA,NA,NA,NA,NA
"(no genres listed)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Drama","Romance",NA,NA,NA,NA,NA,NA
"Action","Fantasy","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Animation","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA
"Drama","Fantasy","Horror","Mystery","Thriller",NA,NA,NA,NA,NA
"Drama","Horror",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Drama","Fantasy","Romance",NA,NA,NA,NA,NA,NA
"Action","Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA
"Comedy","Drama","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Adventure","Children","Fantasy","Sci-Fi",NA,NA,NA,NA,NA,NA
"Adventure","Children","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Film-Noir","Mystery","Thriller",NA,NA,NA,NA,NA
"Action","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Animation","Comedy","Sci-Fi",NA,NA,NA,NA,NA
"Adventure","Animation","Children","Comedy","Fantasy","Sci-Fi",NA,NA,NA,NA
"Drama","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Horror",NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Romance","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Comedy",NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thriller",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Fantasy",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Animation","Children","Comedy",NA,NA,NA,NA,NA,NA
"Action","Adventure",NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Animation",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Children","Mystery","Sci-Fi",NA,NA,NA,NA,NA
"(no genres listed)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Horror",NA,NA,NA,NA,NA,NA,NA
"Action","Comedy","Crime",NA,NA,NA,NA,NA,NA,NA
"Documentary","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Animation","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance","Thriller",NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Drama",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Drama",NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Children","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama","Mystery","Thriller",NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Crime",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Horror","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Thriller","Western",NA,NA,NA,NA,NA,NA,NA
"Horror","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Comedy",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Animation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Animation","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Thriller",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Comedy","Fantasy","Sci-Fi",NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Comedy","Crime",NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Crime","Drama",NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Drama",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Comedy",NA,NA,NA,NA,NA,NA,NA
"Adventure","Animation","Children","Comedy","Drama","Fantasy",NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"(no genres listed)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Comedy","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Children","Comedy","Sci-Fi",NA,NA,NA,NA,NA,NA
"Drama","Mystery",NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Animation","Crime","Sci-Fi",NA,NA,NA,NA,NA,NA
"Action","Mystery","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA
"Action","Adventure","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Comedy","Fantasy","Horror",NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Children","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Animation","Children","Comedy",NA,NA,NA,NA,NA,NA
"Comedy","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Animation","Children","Comedy","Fantasy",NA,NA,NA,NA,NA
"Crime","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Crime",NA,NA,NA,NA,NA,NA,NA
"Action","Animation","Crime",NA,NA,NA,NA,NA,NA,NA
"Action","Animation",NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Sci-Fi",NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Comedy",NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Comedy",NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Comedy",NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Comedy",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Animation","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Documentary",NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Children","Comedy",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Children",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Thriller",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Sci-Fi",NA,NA,NA,NA,NA,NA,NA
"Action","Comedy",NA,NA,NA,NA,NA,NA,NA,NA
"Horror",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama","Romance",NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Romance","Sci-Fi",NA,NA,NA,NA,NA,NA
"Action","Adventure","Fantasy","Sci-Fi",NA,NA,NA,NA,NA,NA
"Adventure",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horror",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Documentary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Fantasy",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Animation",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Animation","Fantasy",NA,NA,NA,NA,NA,NA
"Action","Adventure","Comedy",NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Horror",NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama","Thriller",NA,NA,NA,NA,NA,NA,NA
"Drama",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horror","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Action","Crime","Drama","Sci-Fi",NA,NA,NA,NA,NA,NA
"Animation","Children","Comedy","Drama","Romance",NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adventure","Animation","Comedy",NA,NA,NA,NA,NA,NA,NA
"Animation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drama","Mystery","Thriller",NA,NA,NA,NA,NA,NA,NA
"Action","Adventure","Animation","Drama","Fantasy",NA,NA,NA,NA,NA
"Comedy","Horror","Thriller",NA,NA,NA,NA,NA,NA,NA
"Adventure","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Horror",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Drama",NA,NA,NA,NA,NA,NA,NA,NA
"Crime","Drama","Mystery",NA,NA,NA,NA,NA,NA,NA
"Drama","Fantasy","Horror","Thriller",NA,NA,NA,NA,NA,NA
"Crime","Thriller",NA,NA,NA,NA,NA,NA,NA,NA
"Romance",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animation","Comedy","Fantasy",NA,NA,NA,NA,NA,NA,NA
"Thriller",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Action","Animation","Sci-Fi","Thriller",NA,NA,NA,NA,NA,NA
"Comedy","Romance",NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Horror",NA,NA,NA,NA,NA,NA,NA,NA
"Horror",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comedy","Horror",NA,NA,NA,NA,NA,NA,NA,NA
